CLTS_NAME	BIPA_GRAPHEME	PHOIBLE_ID	PHOIBLE_GRAPHEME
voiced palatal stop-cluster uvular-aspirated-plosive click	gǂqʰ	867C7953EC1F41DEE71F0BC2A3047F49	ɡǂqʰ
voiced labial nasal click	ŋʘ	D9495231BE4C8F383909D8BD4A247DA0	ŋʘ
voiced labial stop-cluster uvular-aspirated-plosive click	gʘqʰ	D7CBF17D3DF21B4045955654AE489C9E	ɡʘqʰ
voiced dental stop-cluster uvular-aspirated-plosive click	gǀqʰ	6CDDB6314DE500CBF16EF16AF2DE430E	ɡǀqʰ
voiced alveolar stop-cluster uvular-aspirated-plosive click	gǃqʰ	354A25006F3286D702C98219F2019384	ɡǃqʰ
voiced lateral stop-cluster uvular-aspirated-plosive click	gǁqʰ	381265FF05F38B21C1179AB7AB933C45	ɡǁqʰ
voiced labial stop-segment click	gʘ	9F406E212B7031317689515200E17141	ɡʘ
voiceless bilabial affricate consonant	pɸ	38BAEE2253F376B5956EC9FE52C26507	pɸ
contour high mid-low mid tone	⁵²³	7FDF85C24BF708252CDB6A29CF162D66	˥˨˧
contour mid high mid-low tone	³⁵²	857D75B84F09F4A23140F037B5BCAAA4	˧˥˨
long nasalized rounded open back vowel	ɒ̃ː	8F03F77816212E0B6D9F30B0063063E6	ɒ̃ː
from_rounded from_close-mid from_front to_unrounded to_close-mid to_central diphthong	øɘ	AF081968E5101DAA8CD01AD41359CF7B	øɘ
from_unrounded from_close-mid from_front to_unrounded to_close-mid to_central diphthong	eɘ	7562F24D24F2C2D47D77F0199E050688	eɘ
from_rounded from_open-mid from_front to_rounded to_close to_back diphthong	œu	65A75F08917C13125A74DBB0EE195435	œu
from_rounded from_open-mid from_front to_unrounded to_close to_front diphthong	œi	115AF4708E9049B2C8F7112F6E278A76	œi
from_rounded from_close-mid from_back to_unrounded to_close-mid to_central diphthong	oɘ	30914D348C87BCC08C8B3F830278DAED	oɘ
from_unrounded from_close-mid from_central to_unrounded to_close to_front diphthong	ɘi	737F1F4C8200BA269939EC5A16C0F55A	ɘi
unreleased voiceless uvular plosive consonant	q̚	3D335CFAE2C4E23BADEC918B2AF7D928	q̚
long voiced dental fricative consonant	ðː	1CFAB94FB31CCC5E51001AD1C96B2268	ðː
