CLTS_NAME	BIPA_GRAPHEME	EURASIAN_URL	EURASIAN_GRAPHEME
voiced laminal retroflex sibilant fricative consonant	ʐ̻	http://eurasianphonology.info/search_exact?dialects=True&query=ʐ̻	ʐ̻
central advanced unrounded close-mid central vowel	ɘ̟	http://eurasianphonology.info/search_exact?dialects=True&query=ɘ̟	ɘ̟
non-syllabic back nasalized rounded close back vowel	ũ̯	http://eurasianphonology.info/search_exact?dialects=True&query=ũ̯	ũ̯
non-syllabic front nasalized unrounded close front vowel	ĩ̯	http://eurasianphonology.info/search_exact?dialects=True&query=ĩ̯	ĩ̯
voiced apical alveolar stop consonant	d̺	http://eurasianphonology.info/search_exact?dialects=True&query=d̺	d̺
mid-long front unrounded close front vowel	iˑ	http://eurasianphonology.info/search_exact?dialects=True&query=iˑ	iˑ
from front unrounded open-mid front to non-syllabic back rounded close back diphthong	ɛu̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɛu̯	ɛu̯
long voiced alveolar trill consonant	rː	http://eurasianphonology.info/search_exact?dialects=True&query=rː	rː
from voiceless apical alveolar stop to voiceless apical post-alveolar sibilant fricative cluster	t̺ʃ̺	http://eurasianphonology.info/search_exact?dialects=True&query=t̺ʃ̺	t̺ʃ̺
from voiced apical alveolar stop to voiced apical post-alveolar sibilant fricative cluster	d̺ʒ̺	http://eurasianphonology.info/search_exact?dialects=True&query=d̺ʒ̺	d̺ʒ̺
voiceless apical post-alveolar sibilant fricative consonant	ʃ̺	http://eurasianphonology.info/search_exact?dialects=True&query=ʃ̺	ʃ̺
voiced apical post-alveolar sibilant fricative consonant	ʒ̺	http://eurasianphonology.info/search_exact?dialects=True&query=ʒ̺	ʒ̺
lowered front unrounded close front vowel	i̞	http://eurasianphonology.info/search_exact?dialects=True&query=i̞	i̞
lowered back rounded close back vowel	u̞	http://eurasianphonology.info/search_exact?dialects=True&query=u̞	u̞
long lowered front unrounded close front vowel	i̞ː	http://eurasianphonology.info/search_exact?dialects=True&query=i̞ː	i̞ː
long lowered back rounded close back vowel	u̞ː	http://eurasianphonology.info/search_exact?dialects=True&query=u̞ː	u̞ː
from non-syllabic near-front unrounded near-close near-front to back rounded open-mid back diphthong	ɪ̯ɔ	http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̯ɔ	ɪ̯ɔ
from non-syllabic near-front unrounded near-close near-front to lowered back rounded close back diphthong	ɪ̯u̞	http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̯u̞	ɪ̯u̞
from non-syllabic near-back rounded near-close near-back to back rounded open-mid back diphthong	ʊ̯ɔ	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̯ɔ	ʊ̯ɔ
devoiced voiced labialized-velar approximant consonant	w̥	http://eurasianphonology.info/search_exact?dialects=True&query=w̥	w̥
voiced labialized-palatal approximant consonant	ɥ	http://eurasianphonology.info/search_exact?dialects=True&query=ɥ	ɥ
front nasalized rounded open-mid front vowel	œ̃	http://eurasianphonology.info/search_exact?dialects=True&query=œ̃	œ̃
from central unrounded mid central to front rounded close front diphthong	əy	http://eurasianphonology.info/search_exact?dialects=True&query=əy	əy
voiceless laminal dental stop consonant	t̪̻	http://eurasianphonology.info/search_exact?dialects=True&query=t̪̻	t̪̻
voiced laminal dental stop consonant	d̪̻	http://eurasianphonology.info/search_exact?dialects=True&query=d̪̻	d̪̻
voiceless laminal dental sibilant fricative consonant	s̪̻	http://eurasianphonology.info/search_exact?dialects=True&query=s̪̻	s̪̻
voiced laminal dental sibilant fricative consonant	z̪̻	http://eurasianphonology.info/search_exact?dialects=True&query=z̪̻	z̪̻
from voiceless laminal dental stop to voiceless laminal dental sibilant fricative cluster	t̪̻s̪̻	http://eurasianphonology.info/search_exact?dialects=True&query=t̪̻s̪̻	t̪̻s̪̻
from voiceless laminal alveolar stop to voiceless laminal post-alveolar sibilant fricative cluster	t̻ʃ̻	http://eurasianphonology.info/search_exact?dialects=True&query=t̻ʃ̻	t̻ʃ̻
from voiced laminal alveolar stop to voiced laminal post-alveolar sibilant fricative cluster	d̻ʒ̻	http://eurasianphonology.info/search_exact?dialects=True&query=d̻ʒ̻	d̻ʒ̻
from voiceless apical alveolar stop to labialized voiceless apical post-alveolar sibilant fricative cluster	t̺ʃ̺ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̺ʃ̺ʷ	t̺ʃ̺ʷ
from voiced apical alveolar stop to labialized voiced apical post-alveolar sibilant fricative cluster	d̺ʒ̺ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=d̺ʒ̺ʷ	d̺ʒ̺ʷ
breathy voiced bilabial stop consonant	bʱ	http://eurasianphonology.info/search_exact?dialects=True&query=bʱ	bʱ
breathy voiced bilabial nasal consonant	mʱ	http://eurasianphonology.info/search_exact?dialects=True&query=mʱ	mʱ
breathy voiced dental stop consonant	d̪ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=d̪ʱ	d̪ʱ
breathy voiced dental lateral approximant consonant	l̪ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=l̪ʱ	l̪ʱ
voiced bilabial implosive consonant	ɓ	http://eurasianphonology.info/search_exact?dialects=True&query=ɓ	ɓ
breathy voiced alveolar nasal consonant	nʱ	http://eurasianphonology.info/search_exact?dialects=True&query=nʱ	nʱ
voiced dental implosive consonant	ɗ	http://eurasianphonology.info/search_exact?dialects=True&query=ɗ	ɗ
breathy voiced retroflex stop consonant	ɖʱ	http://eurasianphonology.info/search_exact?dialects=True&query=ɖʱ	ɖʱ
breathy voiced retroflex nasal consonant	ɳʱ	http://eurasianphonology.info/search_exact?dialects=True&query=ɳʱ	ɳʱ
breathy voiced retroflex tap consonant	ɽʱ	http://eurasianphonology.info/search_exact?dialects=True&query=ɽʱ	ɽʱ
from voiceless laminal alveolar stop to voiceless laminal alveolo-palatal sibilant fricative cluster	t̻ɕ̻	http://eurasianphonology.info/search_exact?dialects=True&query=t̻ɕ̻	t̻ɕ̻
from voiceless laminal alveolar stop to aspirated voiceless laminal alveolo-palatal sibilant fricative cluster	t̻ɕ̻ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=t̻ɕ̻ʰ	t̻ɕ̻ʰ
from voiced laminal alveolar stop to voiced laminal alveolo-palatal sibilant fricative cluster	d̻ʑ̻	http://eurasianphonology.info/search_exact?dialects=True&query=d̻ʑ̻	d̻ʑ̻
from voiced laminal alveolar stop to breathy voiced laminal alveolo-palatal sibilant fricative cluster	d̻ʑ̻ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=d̻ʑ̻ʱ	d̻ʑ̻ʱ
voiced palatal implosive consonant	ʄ	http://eurasianphonology.info/search_exact?dialects=True&query=ʄ	ʄ
breathy voiced velar stop consonant	gʱ	http://eurasianphonology.info/search_exact?dialects=True&query=gʱ	gʱ
voiced velar implosive consonant	ɠ	http://eurasianphonology.info/search_exact?dialects=True&query=ɠ	ɠ
ultra-short near-front unrounded near-close near-front vowel	ɪ̆	http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̆	ɪ̆
ultra-short near-back rounded near-close near-back vowel	ʊ̆	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̆	ʊ̆
ultra-short central unrounded nearly-open central vowel	ɐ̆	http://eurasianphonology.info/search_exact?dialects=True&query=ɐ̆	ɐ̆
breathy voiced alveolar lateral approximant consonant	lʱ	http://eurasianphonology.info/search_exact?dialects=True&query=lʱ	lʱ
breathy voiced alveolar trill consonant	rʱ	http://eurasianphonology.info/search_exact?dialects=True&query=rʱ	rʱ
breathy voiced post-alveolar sibilant affricate consonant	dʒʱ	http://eurasianphonology.info/search_exact?dialects=True&query=dʒʱ	dʒʱ
voiceless palatal affricate consonant	cç	http://eurasianphonology.info/search_exact?dialects=True&query=cç	cç
aspirated voiceless palatal affricate consonant	cçʰ	http://eurasianphonology.info/search_exact?dialects=True&query=cçʰ	cçʰ
pharyngealized voiceless dental stop consonant	t̪ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ˤ	t̪ˤ
pharyngealized voiceless dental sibilant fricative consonant	s̪ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=s̪ˤ	s̪ˤ
pharyngealized voiced dental sibilant fricative consonant	z̪ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=z̪ˤ	z̪ˤ
back unrounded mid back vowel	ɤ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ɤ̞	ɤ̞
voiceless labialized-velar approximant consonant	ʍ	http://eurasianphonology.info/search_exact?dialects=True&query=ʍ	ʍ
voiced velar approximant consonant	ɰ	http://eurasianphonology.info/search_exact?dialects=True&query=ɰ	ɰ
back breathy unrounded close back vowel	ɯ̤	http://eurasianphonology.info/search_exact?dialects=True&query=ɯ̤	ɯ̤
front breathy unrounded close-mid front vowel	e̤	http://eurasianphonology.info/search_exact?dialects=True&query=e̤	e̤
back breathy rounded close-mid back vowel	o̤	http://eurasianphonology.info/search_exact?dialects=True&query=o̤	o̤
front breathy unrounded open front vowel	a̤	http://eurasianphonology.info/search_exact?dialects=True&query=a̤	a̤
central nasalized unrounded nearly-open central vowel	ɐ̃	http://eurasianphonology.info/search_exact?dialects=True&query=ɐ̃	ɐ̃
voiced bilabial approximant consonant	β̞	http://eurasianphonology.info/search_exact?dialects=True&query=β̞	β̞
voiced dental approximant consonant	ð̞	http://eurasianphonology.info/search_exact?dialects=True&query=ð̞	ð̞
from back rounded close back to back rounded mid back diphthong	uo̞	http://eurasianphonology.info/search_exact?dialects=True&query=uo̞	uo̞
from front rounded close front to front rounded mid front diphthong	yø̞	http://eurasianphonology.info/search_exact?dialects=True&query=yø̞	yø̞
from front rounded close front to front unrounded nearly-open front diphthong	yæ	http://eurasianphonology.info/search_exact?dialects=True&query=yæ	yæ
from front unrounded close front to front unrounded nearly-open front diphthong	iæ	http://eurasianphonology.info/search_exact?dialects=True&query=iæ	iæ
voiceless apical alveolar stop consonant	t̺	http://eurasianphonology.info/search_exact?dialects=True&query=t̺	t̺
near-back less-rounded rounded near-close near-back vowel	ʊ̜	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̜	ʊ̜
mid-long back advanced unrounded open back vowel	ɑ̟ˑ	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̟ˑ	ɑ̟ˑ
raised back advanced unrounded open back vowel	ɑ̝̟	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̝̟	ɑ̝̟
mid-long back advanced rounded close-mid back vowel	o̟ˑ	http://eurasianphonology.info/search_exact?dialects=True&query=o̟ˑ	o̟ˑ
central rounded open-mid central vowel	ɞ	http://eurasianphonology.info/search_exact?dialects=True&query=ɞ	ɞ
central rounded near-close central vowel	ʊ̈	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̈	ʊ̈
mid-long lowered back rounded close back vowel	u̞ˑ	http://eurasianphonology.info/search_exact?dialects=True&query=u̞ˑ	u̞ˑ
mid-long front unrounded close-mid front vowel	eˑ	http://eurasianphonology.info/search_exact?dialects=True&query=eˑ	eˑ
long central rounded mid central vowel	ɵ̞ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɵ̞ː	ɵ̞ː
mid-long front unrounded nearly-open front vowel	æˑ	http://eurasianphonology.info/search_exact?dialects=True&query=æˑ	æˑ
mid-long front rounded close front vowel	yˑ	http://eurasianphonology.info/search_exact?dialects=True&query=yˑ	yˑ
mid-long front rounded close-mid front vowel	øˑ	http://eurasianphonology.info/search_exact?dialects=True&query=øˑ	øˑ
mid-long back unrounded close back vowel	ɯˑ	http://eurasianphonology.info/search_exact?dialects=True&query=ɯˑ	ɯˑ
mid-long back unrounded open back vowel	ɑˑ	http://eurasianphonology.info/search_exact?dialects=True&query=ɑˑ	ɑˑ
mid-long back rounded close-mid back vowel	oˑ	http://eurasianphonology.info/search_exact?dialects=True&query=oˑ	oˑ
palatalized devoiced voiced alveolar lateral approximant consonant	l̥ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=l̥ʲ	l̥ʲ
palatalized devoiced voiced alveolar trill consonant	r̥ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=r̥ʲ	r̥ʲ
from central unrounded close central to non-syllabic front unrounded close front diphthong	ɨi̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɨi̯	ɨi̯
from front unrounded open-mid front to non-syllabic front unrounded close front diphthong	ɛi̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɛi̯	ɛi̯
ultra-short central advanced unrounded mid central vowel	ə̟̆	http://eurasianphonology.info/search_exact?dialects=True&query=ə̟̆	ə̟̆
lowered front rounded close front vowel	y̞	http://eurasianphonology.info/search_exact?dialects=True&query=y̞	y̞
central unrounded near-close central vowel	ɪ̈	http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̈	ɪ̈
from voiceless apical alveolar stop to voiceless apical alveolar sibilant fricative cluster	t̺s̺	http://eurasianphonology.info/search_exact?dialects=True&query=t̺s̺	t̺s̺
lowered central rounded close central vowel	ʉ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ʉ̞	ʉ̞
velarized voiceless alveolar lateral fricative consonant	ɬˠ	http://eurasianphonology.info/search_exact?dialects=True&query=ɬˠ	ɬˠ
pre-nasalized voiced dental stop consonant	ⁿd̪	http://eurasianphonology.info/search_exact?dialects=True&query=ⁿd̪	ⁿd̪
aspirated long voiceless alveolar sibilant affricate consonant	tsʰː	http://eurasianphonology.info/search_exact?dialects=True&query=tsːʰ	tsːʰ
aspirated long voiceless post-alveolar sibilant affricate consonant	tʃʰː	http://eurasianphonology.info/search_exact?dialects=True&query=tʃːʰ	tʃːʰ
aspirated long voiceless velar stop consonant	kʰː	http://eurasianphonology.info/search_exact?dialects=True&query=kːʰ	kːʰ
aspirated long voiceless alveolar lateral affricate consonant	tɬʰː	http://eurasianphonology.info/search_exact?dialects=True&query=tɬːʰ	tɬːʰ
long voiced uvular fricative consonant	ʁː	http://eurasianphonology.info/search_exact?dialects=True&query=ʁː	ʁː
aspirated voiceless uvular affricate consonant	qχʰ	http://eurasianphonology.info/search_exact?dialects=True&query=qχʰ	qχʰ
pharyngealized voiceless glottal stop consonant	ʔˤ	http://eurasianphonology.info/search_exact?dialects=True&query=ʔˤ	ʔˤ
aspirated long voiceless palatal stop consonant	cʰː	http://eurasianphonology.info/search_exact?dialects=True&query=cːʰ	cːʰ
voiceless palatal ejective stop consonant	cʼ	http://eurasianphonology.info/search_exact?dialects=True&query=cʼ	cʼ
labialized aspirated long voiceless velar stop consonant	kʷʰː	http://eurasianphonology.info/search_exact?dialects=True&query=kːʷʰ	kːʷʰ
from front unrounded open front to front unrounded close-mid front diphthong	ae	http://eurasianphonology.info/search_exact?dialects=True&query=ae	ae
from back rounded open-mid back to front unrounded close-mid front diphthong	ɔe	http://eurasianphonology.info/search_exact?dialects=True&query=ɔe	ɔe
aspirated voiceless apical alveolar stop consonant	t̺ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=t̺ʰ	t̺ʰ
voiceless apical alveolar ejective stop consonant	t̺’	http://eurasianphonology.info/search_exact?dialects=True&query=t̺ʼ	t̺ʼ
voiceless apical uvular stop consonant	q̺	http://eurasianphonology.info/search_exact?dialects=True&query=q̺	q̺
from voiceless apical alveolar stop to voiceless apical alveolo-palatal sibilant fricative cluster	t̺ɕ̺	http://eurasianphonology.info/search_exact?dialects=True&query=t̺ɕ̺	t̺ɕ̺
from voiceless apical alveolar stop to voiceless apical alveolo-palatal ejective sibilant fricative cluster	t̺ɕ̺’	http://eurasianphonology.info/search_exact?dialects=True&query=t̺ɕ̺ʼ	t̺ɕ̺ʼ
back less-rounded rounded mid back vowel	o̞̜	http://eurasianphonology.info/search_exact?dialects=True&query=o̞̜	o̞̜
back less-rounded rounded close back vowel	u̜	http://eurasianphonology.info/search_exact?dialects=True&query=u̜	u̜
long voiceless post-alveolar ejective sibilant affricate consonant	tʃʼː	http://eurasianphonology.info/search_exact?dialects=True&query=tʃːʼ	tʃːʼ
long voiceless alveolar ejective sibilant affricate consonant	tsʼː	http://eurasianphonology.info/search_exact?dialects=True&query=tsːʼ	tsːʼ
long voiceless alveolar ejective lateral affricate consonant	tɬʼː	http://eurasianphonology.info/search_exact?dialects=True&query=tɬːʼ	tɬːʼ
long voiceless palatal sibilant fricative consonant	çː	http://eurasianphonology.info/search_exact?dialects=True&query=çː	çː
aspirated long voiceless velar affricate consonant	kxʰː	http://eurasianphonology.info/search_exact?dialects=True&query=kxːʰ	kxːʰ
long voiceless velar ejective affricate consonant	kx’ː	http://eurasianphonology.info/search_exact?dialects=True&query=kxːʼ	kxːʼ
aspirated long voiceless uvular affricate consonant	qχʰː	http://eurasianphonology.info/search_exact?dialects=True&query=qχːʰ	qχːʰ
long voiceless uvular ejective affricate consonant	qχ’ː	http://eurasianphonology.info/search_exact?dialects=True&query=qχːʼ	qχːʼ
lowered front nasalized unrounded close front vowel	ĩ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ĩ̞	ĩ̞
long voiceless post-alveolar ejective sibilant fricative consonant	ʃʼː	http://eurasianphonology.info/search_exact?dialects=True&query=ʃːʼ	ʃːʼ
long voiceless alveolar ejective sibilant fricative consonant	sʼː	http://eurasianphonology.info/search_exact?dialects=True&query=sːʼ	sːʼ
long voiceless uvular ejective fricative consonant	χʼː	http://eurasianphonology.info/search_exact?dialects=True&query=χːʼ	χːʼ
breathy voiced palatal stop consonant	ɟʱ	http://eurasianphonology.info/search_exact?dialects=True&query=ɟʱ	ɟʱ
palatalized voiced apical alveolar trill consonant	r̺ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=r̺ʲ	r̺ʲ
voiced uvular nasal consonant	ɴ	http://eurasianphonology.info/search_exact?dialects=True&query=ɴ	ɴ
long central advanced unrounded close central vowel	ɨ̟ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɨ̟ː	ɨ̟ː
back advanced unrounded close-mid back vowel	ɤ̟	http://eurasianphonology.info/search_exact?dialects=True&query=ɤ̟	ɤ̟
long back advanced unrounded close-mid back vowel	ɤ̟ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɤ̟ː	ɤ̟ː
long lowered front unrounded open-mid front vowel	ɛ̞ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɛ̞ː	ɛ̞ː
from lowered front rounded open-mid front to lowered front unrounded open-mid front diphthong	œ̞ɛ̞	http://eurasianphonology.info/search_exact?dialects=True&query=œ̞ɛ̞	œ̞ɛ̞
long central advanced rounded close-mid central vowel	ɵ̟ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɵ̟ː	ɵ̟ː
from pre-nasalized voiced dental stop to voiced dental sibilant fricative cluster	ⁿd̪z̪	http://eurasianphonology.info/search_exact?dialects=True&query=ⁿd̪z̪	ⁿd̪z̪
syllabic voiced alveolar sibilant fricative consonant	z̩	http://eurasianphonology.info/search_exact?dialects=True&query=z̩	z̩
rhotacized central unrounded mid central vowel	ə˞	http://eurasianphonology.info/search_exact?dialects=True&query=ə˞	ə˞
central nasalized unrounded close-mid central vowel	ɘ̃	http://eurasianphonology.info/search_exact?dialects=True&query=ɘ̃	ɘ̃
from front unrounded close front to central unrounded open-mid central diphthong	iɜ	http://eurasianphonology.info/search_exact?dialects=True&query=iɜ	iɜ
from front unrounded close front to front nasalized unrounded open-mid front diphthong	iɛ̃	http://eurasianphonology.info/search_exact?dialects=True&query=iɛ̃	iɛ̃
from front rounded close front to front nasalized unrounded close front diphthong	yĩ	http://eurasianphonology.info/search_exact?dialects=True&query=yĩ	yĩ
from front unrounded close front to front nasalized unrounded nearly-open front diphthong	iæ̃	http://eurasianphonology.info/search_exact?dialects=True&query=iæ̃	iæ̃
from front rounded close front to front unrounded close front diphthong	yi	http://eurasianphonology.info/search_exact?dialects=True&query=yi	yi
from front rounded close front to central unrounded open-mid central diphthong	yɜ	http://eurasianphonology.info/search_exact?dialects=True&query=yɜ	yɜ
from back rounded close back to central unrounded open-mid central diphthong	uɜ	http://eurasianphonology.info/search_exact?dialects=True&query=uɜ	uɜ
from back rounded close back to front nasalized unrounded open-mid front diphthong	uɛ̃	http://eurasianphonology.info/search_exact?dialects=True&query=uɛ̃	uɛ̃
from back rounded close back to front nasalized unrounded open front diphthong	uã	http://eurasianphonology.info/search_exact?dialects=True&query=uã	uã
palatalized aspirated voiceless alveolar sibilant fricative consonant	sʲʰ	http://eurasianphonology.info/search_exact?dialects=True&query=sʲʰ	sʲʰ
front breathy rounded close front vowel	y̤	http://eurasianphonology.info/search_exact?dialects=True&query=y̤	y̤
front breathy rounded close-mid front vowel	ø̤	http://eurasianphonology.info/search_exact?dialects=True&query=ø̤	ø̤
front nasalized breathy unrounded open front vowel	ã̤	http://eurasianphonology.info/search_exact?dialects=True&query=ã̤	ã̤
front creaky rounded close front vowel	y̰	http://eurasianphonology.info/search_exact?dialects=True&query=y̰	y̰
back creaky unrounded close back vowel	ɯ̰	http://eurasianphonology.info/search_exact?dialects=True&query=ɯ̰	ɯ̰
front creaky rounded close-mid front vowel	ø̰	http://eurasianphonology.info/search_exact?dialects=True&query=ø̰	ø̰
central creaky unrounded mid central vowel	ə̰	http://eurasianphonology.info/search_exact?dialects=True&query=ə̰	ə̰
back creaky rounded close-mid back vowel	o̰	http://eurasianphonology.info/search_exact?dialects=True&query=o̰	o̰
back creaky rounded open-mid back vowel	ɔ̰	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̰	ɔ̰
syllabic voiced bilabial nasal consonant	m̩	http://eurasianphonology.info/search_exact?dialects=True&query=m̩	m̩
back breathy unrounded open-mid back vowel	ʌ̤	http://eurasianphonology.info/search_exact?dialects=True&query=ʌ̤	ʌ̤
back breathy unrounded open back vowel	ɑ̤	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̤	ɑ̤
from central unrounded close central to front unrounded open-mid front diphthong	ɨɛ	http://eurasianphonology.info/search_exact?dialects=True&query=ɨɛ	ɨɛ
central unrounded close with-frication central vowel	ʅ	http://eurasianphonology.info/search_exact?dialects=True&query=ʅ	ʅ
from back rounded close-mid back to front unrounded close front diphthong	oi	http://eurasianphonology.info/search_exact?dialects=True&query=oi	oi
voiced apical alveolar sibilant affricate consonant	dz̺	http://eurasianphonology.info/search_exact?dialects=True&query=dz̺	dz̺
lowered back rounded open-mid back vowel	ɔ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̞	ɔ̞
central more-rounded unrounded mid central vowel	ə̹	http://eurasianphonology.info/search_exact?dialects=True&query=ə̹	ə̹
lowered front unrounded open-mid front vowel	ɛ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ɛ̞	ɛ̞
long voiceless glottal stop consonant	ʔː	http://eurasianphonology.info/search_exact?dialects=True&query=ʔː	ʔː
from back rounded close back to back unrounded open-mid back diphthong	uʌ	http://eurasianphonology.info/search_exact?dialects=True&query=uʌ	uʌ
non-syllabic near-back rounded near-close near-back vowel	ʊ̯	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̯	ʊ̯
palatalized voiced velar stop consonant	gʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ɡʲ	ɡʲ
non-syllabic near-front unrounded near-close near-front vowel	ɪ̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̯	ɪ̯
from long front unrounded open front to front unrounded close front diphthong	aːi	http://eurasianphonology.info/search_exact?dialects=True&query=aːi	aːi
labialized aspirated voiceless dental stop consonant	t̪ʷʰ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ʰʷ	t̪ʰʷ
labialized voiceless dental stop consonant	t̪ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ʷ	t̪ʷ
labialized voiceless dental ejective stop consonant	t̪ʼʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ʼʷ	t̪ʼʷ
labialized voiceless dental sibilant affricate consonant	ts̪ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪s̪ʷ	t̪s̪ʷ
labialized voiceless dental ejective sibilant affricate consonant	ts̪ʼʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪s̪ʼʷ	t̪s̪ʼʷ
labialized voiceless dental sibilant fricative consonant	s̪ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=s̪ʷ	s̪ʷ
labialized voiced dental sibilant fricative consonant	z̪ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=z̪ʷ	z̪ʷ
palatalized voiceless bilabial ejective stop consonant	pʼʲ	http://eurasianphonology.info/search_exact?dialects=True&query=pʼʲ	pʼʲ
palatalized aspirated voiceless dental stop consonant	t̪ʰʲ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ʰʲ	t̪ʰʲ
palatalized voiceless dental ejective stop consonant	t̪ʼʲ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ʼʲ	t̪ʼʲ
palatalized labialized aspirated voiceless dental stop consonant	t̪ʲʷʰ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ʰʷʲ	t̪ʰʷʲ
palatalized labialized voiceless dental stop consonant	t̪ʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ʷʲ	t̪ʷʲ
palatalized labialized voiceless dental ejective stop consonant	t̪ʼʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ʼʷʲ	t̪ʼʷʲ
palatalized voiceless dental sibilant affricate consonant	ts̪ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪s̪ʲ	t̪s̪ʲ
palatalized voiceless dental ejective sibilant affricate consonant	ts̪ʼʲ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪s̪ʼʲ	t̪s̪ʼʲ
palatalized labialized voiceless dental sibilant affricate consonant	ts̪ʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪s̪ʷʲ	t̪s̪ʷʲ
palatalized labialized voiceless dental ejective sibilant affricate consonant	ts̪ʼʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪s̪ʼʷʲ	t̪s̪ʼʷʲ
palatalized voiceless dental sibilant fricative consonant	s̪ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=s̪ʲ	s̪ʲ
palatalized labialized voiceless dental sibilant fricative consonant	s̪ʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=s̪ʷʲ	s̪ʷʲ
palatalized voiceless velar ejective stop consonant	kʼʲ	http://eurasianphonology.info/search_exact?dialects=True&query=kʼʲ	kʼʲ
palatalized labialized voiceless velar stop consonant	kʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=kʷʲ	kʷʲ
palatalized labialized aspirated voiceless velar stop consonant	kʲʷʰ	http://eurasianphonology.info/search_exact?dialects=True&query=kʰʷʲ	kʰʷʲ
palatalized labialized voiceless velar ejective stop consonant	kʼʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=kʼʷʲ	kʼʷʲ
palatalized voiceless uvular stop consonant	qʲ	http://eurasianphonology.info/search_exact?dialects=True&query=qʲ	qʲ
palatalized aspirated voiceless uvular stop consonant	qʲʰ	http://eurasianphonology.info/search_exact?dialects=True&query=qʰʲ	qʰʲ
palatalized voiceless uvular ejective stop consonant	qʼʲ	http://eurasianphonology.info/search_exact?dialects=True&query=qʼʲ	qʼʲ
palatalized labialized voiceless uvular ejective stop consonant	qʼʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=qʼʷʲ	qʼʷʲ
palatalized labialized aspirated voiceless uvular stop consonant	qʲʷʰ	http://eurasianphonology.info/search_exact?dialects=True&query=qʰʷʲ	qʰʷʲ
palatalized labialized voiceless uvular stop consonant	qʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=qʷʲ	qʷʲ
palatalized labialized voiceless uvular fricative consonant	χʲʷ	http://eurasianphonology.info/search_exact?dialects=True&query=χʷʲ	χʷʲ
