CLTS_NAME	BIPA_GRAPHEME	PHOIBLE_ID	PHOIBLE_GRAPHEME
pharyngealized unrounded close front vowel	iˤ	BF4229FA1CFDC0A4B778CA5E5A1F7FE4	iˤ
long voiceless dental lateral-fricative consonant	ɬ̪ː	62BA7698D39AFBABD9724C9D2719C963	ɬ̪ː
pharyngealized rounded mid back vowel	o̞ˤ	BCE9357BB75D047A71E6A57B8A0A8014	o̞ˤ
labialized aspirated voiceless dental sibilant-affricate consonant	t̪s̪ʷʰ	2D6B39B47CFCA7B80ED6284AB3A4FEA0	t̪s̪ʷʰ
pharyngealized voiced dental sibilant-fricative consonant	z̪ˤ	8FAB18A495FB6E1C2E1C60D4EEADE647	z̪ˤ
pharyngealized voiceless dental sibilant-fricative consonant	s̪ˤ	39BE8CD89FD1F7BC1D27C732D7C501EF	s̪ˤ
pharyngealized voiced dental stop consonant	d̪ˤ	2F1F7FB728EC75A216135817071FBA2E	d̪ˤ
long voiceless dental sibilant-affricate consonant	t̪ːs̪	C06E4D42E3C85909A7BFB6139BC3CE88	t̪s̪ː
palatalized voiced dental sibilant-fricative consonant	z̪ʲ	8E44A85109C21D52844028D1BF295567	z̪ʲ
glottalized voiceless dental stop consonant	t̪ˀ	42E4D48947230480B505C614BA9C96E6	t̪ˀ
from unrounded open front to unrounded close back diphthong	aɯ	E6B424B5DCAE7554EF762BE5F76E64CD	aɯ
from unrounded mid front to rounded close back diphthong	e̞u	5577A69657C1F17F39249B290C066076	e̞u
breathy-voiced dental lateral-approximant consonant	l̪̤	AA7EFB3C26FF6CEF66DD7055C54DCBD6	l̪̤
labialized voiceless dental stop consonant	t̪ʷ	D116E18B548AB5B17FD36D250EA1CC7E	t̪ʷ
palatalized voiceless velar fricative consonant	xʲ	CFDC3D2764B7C450CAB7DFC1854E8C75	xʲ
from unrounded mid front to rounded mid back diphthong	e̞o̞	B09A2DC47FEDCE5E6B0E057A4925CCC2	e̞o̞
from unrounded close back to unrounded close front diphthong	ɯi	1D4E62F2C956515141FA0F197971C847	ɯi
aspirated voiceless dental sibilant-fricative consonant	s̪ʰ	64E99626AB1B5A41EA6E931252B5176A	s̪ʰ
voiced palatal stop-segment click	gǂ	2A8B7010B25954769719D770460B5D76	ɡǂ
from unrounded nearly-open front to unrounded close front diphthong	æi	D14B59BA5755069F9B28460C348641F9	æi
creaky-voiced palatal stop consonant	ɟ̰	535E3A80BD17F755C3E0DA6ECF8CCB90	ɟ̰
palatalized voiced dental trill consonant	r̪ʲ	B18C518B5250ABBEF91D75BCAAE5726F	r̪ʲ
velarized unrounded close front vowel	iˠ	CCA9EDFCAAEB7A0E30BD7C9B56BF5EA4	iˠ
labialized voiced retroflex approximant consonant	ɻʷ	2C03BF4BE7ABD1D4BF13196B0505A53C	ɻʷ
labialized aspirated voiceless velar stop consonant	kʷʰ	22C1B780E3D66A22FC325480E79344F5	kʰʷ
from unrounded close front to long unrounded open front diphthong	iaː	DC8986B9A97174C60B6373447D383885	iaː
labialized voiced pharyngeal fricative consonant	ʕʷ	3FBDA0A2A095420D052B100918A489EC	ʕʷ
palatalized voiceless palatal stop consonant	cʲ	11569736E8FFFFBAC009D8E75E5D1F78	cʲ
palatalized voiced palatal stop consonant	ɟʲ	EFA8640F3894DBD0929E8B89E18BDF0C	ɟʲ
labialized creaky-voiced uvular stop consonant	q̰ʷ	5F56109919462DDAA2B294300E40C3EA	q̰ʷ
from rounded close-mid back to unrounded close-mid front diphthong	oe	3D457C943F85F43E21E03199DA3B727B	oe
creaky-voiced palatal stop consonant	c̰	AE433C93E6A2ECDA7EC976A624E9BDEF	c̰
contour mid mid-high mid tone	³⁴³	7164E1858128057AE50865BD30B2C78A	˧˦˧
from unrounded close-mid front to rounded close-mid back diphthong	eo	0EBF5D0EECF3DD0F83B14B8A31E0C040	eo
creaky-voiced unrounded close back vowel	ɯ̰	FD3C30F2CBF23496DB856C1A00461D48	ɯ̰
creaky-voiced unrounded mid central vowel	ə̰	A39321266D974B024F08114B18B1B053	ə̰
breathy-voiced palatal stop consonant	ɟ̤	E8FC5375C97A7CEDA369054FF692D43B	ɟ̤
long rounded close-mid central vowel	ɵː	88077D69EC74F838E3E0CB894B5E7E70	ɵː
long voiceless palatal ejective stop consonant	cʼː	A7310B431BDE12C74FC24239370566A4	cʼː
palatalized voiced dental imstop consonant	ɗʲ	45B4AA3EE708249C35D25DB32C4E5278	ɗʲ
breathy-voiced palatal stop consonant	c̤	92D1222D38A633F84E30D122F33BDAE8	c̤
pre-aspirated devoiced voiced alveolar tap consonant	ʰɾ	C78A2CBD7ABECB629A7EF95FE023EAC3	ʰɾ
nasalized creaky-voiced unrounded close-mid front vowel	ḛ̃	3E9A3F03523F0611C7B21DC671B0569A	ḛ̃
pharyngealized rounded mid front vowel	ø̞ˤ	1B3FC40CDA830A2E1D11737C375F56B5	ø̞ˤ
pharyngealized unrounded nearly-open front vowel	æˤ	680281361599D0CF12A3F6A9E1FBDC41	æˤ
long voiced bilabial approximant consonant	β̞ː	EAAB5D31525923586CF01E43CB000026	β̞ː
pre-glottalized voiced alveolar trill consonant	ˀr	A280472652D6720DE4453AEBF0DDD21B	ˀr
pre-glottalized voiced velar nasal consonant	ˀŋ	6F408A59FF03BF7C7AB52650927FEA83	ˀŋ
falling mid-low low tone	²¹	5103335E25642C62B8F81C86FEDA4BE1	˨˩
rising mid high tone	³⁵	11C76F81511DF2396E7CFDE300C3A97E	˧˥
contour mid mid-low high tone	³²⁵	84E690AEB17697CBE9A74040FF946B7F	˧˨˥
contour high mid high tone	⁵³⁵	69000C0ECB3D62321C389CE80D4D7ADD	˥˧˥
glottalized devoiced voiced alveolar tap consonant	ɾˀ	119BAFBE9FEFCDE6E7DDFE84955A58F5	ɾˀ
ultra-short unrounded close-mid front vowel	ĕ	BF334E795E5CAAAC193F6D3B1CFFAD84	ĕ
voiced velar affricate consonant	gɣ	5592E2639E01C213ECF6190D56052EE4	ɡɣ
labialized voiceless bilabial fricative consonant	ɸʷ	A9AE43FC2BB2220AEC56494926170F9E	ɸʷ
long voiceless alveolar lateral-fricative consonant	ɬː	C4E402B5422E6E4A01312F22F4975F27	ɬː
long unrounded mid back vowel	ɤ̞ː	1165119C3C837C2F90F43529AF000FCF	ɤ̞ː
long nasalized rounded near-close near-back vowel	ʊ̃ː	99CFD703D5031FECADD04007938606D5	ʊ̃ː
pre-aspirated labialized voiceless velar stop consonant	ʰkʷ	DD18D066023AB867555D13CC457D2D40	ʰkʷ
palatalized voiced alveolar lateral-flap consonant	ɺʲ	BFAE5B5592A298567FBD3A11E5A4CFDB	ɺʲ
glottalized voiced bilabial stop consonant	bˀ	D18C31BF7AE0FAB89437E2985CA18469	bˀ
glottalized voiced alveolar stop consonant	dˀ	156737A64AD26707AB4DDD58B6E3DCC5	dˀ
pharyngealized voiceless velar stop consonant	kˤ	47DB47E11893711783759B4BD213B356	kˤ
long unrounded near-close central vowel	ɪ̈ː	AAA2F3CEE9645CDB5C0F66C109156D74	ɪ̈ː
rounded near-close central vowel	ʊ̈	1366933D0985174EB90E4FB5332D88F3	ʊ̈
long voiceless alveolar ejective sibilant-fricative consonant	sʼː	6DEFE0283D2CE316FF4F6F0421B9DD78	sʼː
long voiced uvular fricative consonant	ʁː	40BA21CC84DA5CE0661F60BCCF793818	ʁː
labialized voiceless pharyngeal fricative consonant	ħʷ	355482AA509361614F96AFD81AD61DCB	ħʷ
long voiced dental lateral-approximant consonant	l̪ː	67A1F310AC756F23AB86132B6D23E634	l̪ː
pharyngealized devoiced voiced alveolar tap consonant	ɾˤ	72161C8970117CF2164E8424D05DE986	ɾˤ
from rounded close back to rounded open-mid back diphthong	uɔ	8DAF1BD9A592E0FBAFDB95AF33FEFA0E	uɔ
palatalized breathy-voiced bilabial stop consonant	b̤ʲ	243901CF6A32CCA3162E542B4FBC4135	b̤ʲ
non-syllabic rounded close-mid back vowel	o̯	DC0F6A9A56697A84C36C0DD913DE1529	o̯
velarized devoiced voiced alveolar lateral-approximant consonant	l̥ˠ	0168095892790D016A2704BD2A915236	l̥ˠ
velarized devoiced voiced alveolar tap consonant	ɾˠ	11760E320D98E837551CEB1197F72C3A	ɾˠ
velarized voiced alveolar nasal consonant	nˠ	D0EAD21ED7DE9145EEB99FC6880B960F	nˠ
palatalized devoiced voiced alveolar nasal consonant	n̥ʲ	679103078DF6C1A944CD6630FDE473A5	n̥ʲ
velarized devoiced voiced alveolar nasal consonant	n̥ˠ	41B081C5ADC0181CE37739B72400B8CF	n̥ˠ
labialized velarized voiceless bilabial fricative consonant	ɸʷˠ	4B70025F321D5EA0B946BCC174BCAAC3	ɸʷˠ
palatalized devoiced voiced alveolar lateral-approximant consonant	l̥ʲ	6C902C551C493DA6960DB191AD07DF4B	l̥ʲ
velarized voiceless postalveolar sibilant-fricative consonant	ʃˠ	8DB6642D88B4C703051ECD0B07577292	ʃˠ
velarized voiced postalveolar sibilant-fricative consonant	ʒˠ	9B18418D6249BC0B72138B0C71388011	ʒˠ
palatalized voiced postalveolar sibilant-fricative consonant	ʒʲ	5F115A29C7B2D20706737A6E2890F58E	ʒʲ
aspirated long voiceless retroflex stop consonant	ʈʰː	D6C9AF19B52E18F6599F665619291913	ʈʰː
long voiced dental nasal consonant	n̪ː	CD52DAE2EAC345283A53C508B0EF9F57	n̪ː
long voiced palatal affricate consonant	ɟʝː	A823B66369C1755D339137AAC5BC828D	ɟʝː
ultra-short unrounded mid front vowel	ĕ̞	1D570F3A6FA261CB94216DD909A2B5F2	ĕ̞
ultra-short rounded open back vowel	ɒ̆	23C3230B7F111C495492EBBA89F6EC50	ɒ̆
ultra-short rounded mid back vowel	ŏ̞	1F86CF5DCCEA37002EAC3C9E02DCC35E	ŏ̞
pharyngealized rounded open-mid back vowel	ɔˤ	9493AD0CFEDEA370A0908A0BE3D7A91F	ɔˤ
pharyngealized unrounded near-close near-front vowel	ɪˤ	2C0EC6D9E309C6BD8B2955C4F2497F57	ɪˤ
pharyngealized rounded near-close near-back vowel	ʊˤ	BB2537BA50AF41F49C98202800E44E7E	ʊˤ
labialized long voiceless postalveolar sibilant-fricative consonant	ʃʷː	A80B2EC3726C2A6079E8AC697FD0FF28	ʃʷː
labialized pharyngealized voiced uvular fricative consonant	ʁʷˤ	8B83BA35CE79666F432ED6FE6AC5D33F	ʁʷˤ
long voiceless dental ejective sibilant-affricate consonant	t̪s̪ʼː	D93667D28E2FD5F79EB94F008C2702D2	t̪s̪ʼː
labialized pharyngealized voiceless uvular fricative consonant	χʷˤ	499C94207F498FA69AA8F4A0E8D458D4	χʷˤ
labialized long voiceless uvular fricative consonant	χʷː	081ED2B8C741B916C74A62BEF6B60DD6	χʷː
pharyngealized voiceless uvular fricative consonant	χˤ	23D25B7B66F018A90237EFF8FBDD2990	χˤ
pharyngealized voiced uvular fricative consonant	ʁˤ	70DD2630CE2553027E6310CB8D010AD3	ʁˤ
rounded open-mid central vowel	ɞ	4A0C490929CA2C526E3D2DCEB5D9E763	ɞ
breathy-voiced unrounded open-mid back vowel	ʌ̤	A573D616C4ED1457699071C9ED426A56	ʌ̤
breathy-voiced rounded open back vowel	ɒ̤	9E33E202E71C8F2B07B23E8A2591DE2A	ɒ̤
nasalized unrounded close-mid central vowel	ɘ̃	D86D0E4D596E27EE93E7F9D3EB2B987F	ɘ̃
nasalized rounded close front vowel	ỹ	6412456DD80E58C43C3B650925AB2068	ỹ
palatalized voiceless dental lateral-fricative consonant	ɬ̪ʲ	1BB9530BD336DDFC99D3821562F679B1	ɬ̪ʲ
from unrounded open front to unrounded close central diphthong	aɨ	535A826D1EC88966353000B3B05C2094	aɨ
from nasalized rounded open-mid back to nasalized unrounded close front diphthong	ɔ̃ĩ	77129A49A60F2CF22775498D7C74F8DA	ɔ̃ĩ
palatalized voiced velar fricative consonant	ɣʲ	0F59E77A64C885395DCE59483866178A	ɣʲ
from rounded near-close near-back to unrounded close front diphthong	ʊi	807DFD5ECAA9C5C70BAAA81E61F8F52F	ʊi
from nasalized rounded mid back to nasalized unrounded close front diphthong	õ̞ĩ	52015C3FEB4787D25971875A8A7624A8	õ̞ĩ
from nasalized rounded close back to nasalized unrounded close front diphthong	ũĩ	8D8653E7C79EB98F2D839D8CAD3CE5CD	ũĩ
from unrounded close central to unrounded open front diphthong	ɨa	CACB560618F54E3BD2CA0762C2CFB7B4	ɨa
long unrounded open-mid central vowel	ɜː	F2C1BD21A3AFCCB8E2BE8CD8DFFE52E8	ɜː
long pharyngealized unrounded open front vowel	aˤː	9D3A44EB11E17C2B55C2E59035EBC30F	aˤː
pharyngealized nasalized unrounded open front vowel	ãˤ	6DD344CD52A8CB6B072BD1DDD4429A19	ãˤ
velarized voiceless alveolar stop consonant	tˠ	98C25FD77ED38B80CBD57629F93A9DF8	tˠ
velarized voiced alveolar stop consonant	dˠ	E8F4447CD657DE544155040944C20980	dˠ
from rounded mid back to unrounded open front diphthong	o̞a	126730F41EF6E33E5D0B89EB1DDBF3F3	o̞a
breathy-voiced alveolar sibilant-affricate consonant	dz̤	B19B41A24E3C893300D8187020573524	dz̤
voiced palatal nasal click	ŋǂ	8ABCB5099830FA5A580082211BD5223D	ŋǂ
labialized voiced dental nasal consonant	n̪ʷ	1F3361C4B1EC671ED36DF38DC1DBFFE5	n̪ʷ
from unrounded close central to unrounded mid central diphthong	ɨə	EC47C132DB13B9D93D5E41D2AA89BFD9	ɨə
breathy-voiced velar nasal consonant	ŋ̤	0F8984CD6F72879A4ED342F13843BD48	ŋ̤
labialized glottalized voiceless velar stop consonant	kʷˀ	2CF6738206C42B58A2491E90E03456FF	kʷˀ
creaky-voiced velar approximant consonant	ɰ̰	BEBBE1742A8B3335082C0A4893E55910	ɰ̰
palatalized voiced bilabial imstop consonant	ɓʲ	202BA0BCA8A03C57F08603FE184D9CDD	ɓʲ
from rounded close back to unrounded open-mid back diphthong	uʌ	186D8505A10E2009682C406060D998F2	uʌ
palatalized voiced dental fricative consonant	ðʲ	8A250ED17471F3B343DDA58AB02B1ADF	ðʲ
contour mid-low mid-high mid tone	²⁴³	3500483181EE151B8B94226C947FCD01	˨˦˧
velarized unrounded close-mid front vowel	eˠ	EE2836E87F73F30F6D6A7AC90F2D2DD1	eˠ
contour mid-low high low tone	²⁵¹	15B5F7446E2BE7169E101FD236821837	˨˥˩
palatalized labialized voiced alveolar stop consonant	dʲʷ	2D9A5FCFA7723B12E282B686BA3559D8	dʲʷ
labialized aspirated voiceless alveolar stop consonant	tʷʰ	25F7B72E7900F97D6596A3F4B41A7A73	tʰʷ
from rounded close back to long unrounded open front diphthong	uaː	6594B9BEBE3F32C38373883E8F27479C	uaː
aspirated voiced labialized-velar approximant consonant	wʰ	3724DD3DA6974507BC31C1DBBCF46869	wʰ
aspirated devoiced voiced alveolar tap consonant	ɾʰ	E1E72382A7477B29F23EF4FB98222F67	ɾʰ
aspirated voiced dental imstop consonant	ɗʰ	88E25DD573B2BC48761DD1E9AD34A073	ɗʰ
pre-glottalized voiceless bilabial stop consonant	ˀp	54E8DB7BBF6DAF8BC6FB0DBF0F5C9EA6	ˀp
aspirated voiced palatal stop consonant	ɟʰ	0D4B664697F5425E23258E8F4C94AD7B	ɟʰ
aspirated voiced alveolar sibilant-affricate consonant	dzʰ	7A33489E90AB46EC8DADD02AE7483486	dzʰ
nasalized voiceless velar stop consonant	k̃	2BDE5D6C7919730017F87F57C7E85422	k̃
nasalized voiced labio-dental fricative consonant	ṽ	7B733AC6E3CC019E77B11DF92FAA7023	ṽ
nasalized rounded close central vowel	ʉ̃	93669653A14351D91C5DE5662A03FAFE	ʉ̃
long breathy-voiced unrounded nearly-open front vowel	æ̤ː	D7538776DCDD173047F404B8BFEFF0F2	æ̤ː
breathy-voiced unrounded nearly-open front vowel	æ̤	5365D21020FED76115C4068D65068C86	æ̤
breathy-voiced rounded close-mid central vowel	ɵ̤	73EA9B2956D48C401C51F225FFFE0CE2	ɵ̤
long breathy-voiced rounded near-close near-back vowel	ʊ̤ː	002A59D020AF2D2E20A02B5A89F2B6E1	ʊ̤ː
from unrounded open front to rounded close front diphthong	ay	8154FCBD2FE28F50ACBB8F417E14B8BF	ay
aspirated voiced labio-dental fricative consonant	vʰ	B2AD2081C65150D800A3849E985A536E	vʰ
creaky-voiced alveolar sibilant-fricative consonant	s̰	E4543A4724B65B05D17F8D69B0FDEC53	s̰
from unrounded close front to nasalized unrounded open front diphthong	iã	B3DF58036F29FC66C75F30E8DC0444D5	iã
from unrounded open-mid back to unrounded close front diphthong	ʌi	831550375544B6DDF0FDFB332954F16D	ʌi
aspirated voiced alveolar lateral-approximant consonant	lʰ	A8CED2E4A5592B53B732621548B1936E	lʰ
from rounded near-close near-back to unrounded open front diphthong	ʊa	7B19DF4EAB2A03B16BE2C19165F2F68E	ʊa
contour mid mid-low mid tone	³²³	C8C21BF112868195E27B3CBF5EEAB4D9	˧˨˧
from rounded open-mid back to rounded close back diphthong	ɔu	2F5AF75D2EEF66E3D102C24ECE9D7EF6	ɔu
from unrounded open front to rounded near-close near-back diphthong	aʊ	79962761F2FA50891138646C7FB9345F	aʊ
from unrounded close front to rounded close-mid back diphthong	io	E53BB4E24B84CEEB772C3F28E5C6207F	io
from rounded near-close near-back to rounded close back diphthong	ʊu	EBB021EF50FC2C0D15E25F828BAE87A7	ʊu
from rounded near-close near-back to unrounded near-close near-front diphthong	ʊɪ	99E83F33E1FDB609442E0881967BE2DD	ʊɪ
from rounded open-mid back to unrounded near-close near-front diphthong	ɔɪ	DEF247198EF5402D9A41DEA3CDA35D2C	ɔɪ
pre-aspirated voiced dental nasal consonant	ʰn̪	F109B6F16FC18CBA30BBD51963FC74EB	ʰn̪
from unrounded open-mid front to unrounded mid central diphthong	ɛə	B0C1D216DB9B516FE4132BCA592DDAC3	ɛə
from unrounded close front to rounded open-mid back diphthong	iɔ	9A877A00087C689CC7D36C1F7F420BD5	iɔ
from unrounded open back to unrounded close front diphthong	ɑi	1F3071708890EDDCE61D04D68D41543A	ɑi
from voiceless velar stop to long voiceless bilabial stop cluster	kpː	681A17FBFD666E5C849833A8D1ECA58A	kpː
nasalized creaky-voiced unrounded mid central vowel	ə̰̃	13CB79C6FE0162AA6520F860753BD27F	ə̰̃
aspirated voiced palatal nasal consonant	ɲʰ	42C8E0769DC48A5BACC8BBCCB562D69F	ɲʰ
from unrounded close-mid front to unrounded near-close near-front diphthong	eɪ	40B5899C65367F8AB11A7C5186D6F642	eɪ
falling high mid tone	⁵³	1E7B898AE46BF6A2E9998A78F45773C4	˥˧
labio-palatalized voiceless alveolo-palatal sibilant-affricate consonant	tɕᶣ	641F2DA4E1751BF31A8F504532EAB584	tɕᶣ
labio-palatalized voiceless alveolo-palatal sibilant-fricative consonant	ɕᶣ	73D13AF2E4A8976744CA5F3D186ADDB4	ɕᶣ
labio-palatalized voiceless alveolar sibilant-fricative consonant	sᶣ	532856F75A9612253F04A9D3C3A40543	sᶣ
labio-palatalized voiced alveolo-palatal sibilant-affricate consonant	dʑᶣ	23152D65BB629BBF25CF320773B99C79	dʑᶣ
labio-palatalized voiced palatal nasal consonant	ɲᶣ	FAD3EBE006079B3499831FE29298DA20	ɲᶣ
voiced bilabial trill consonant	ʙ	CA2F64A68D30C86FA3FF3BEF45493C68	ʙ
labialized voiced glottal fricative consonant	ɦʷ	2DE2B0E57F5D4C05EDC3D4521474281B	ɦʷ
mid-long breathy-voiced unrounded close front vowel	i̤ˑ	A6DDF9A792ADCB7BA326D36F65ED31AA	i̤ˑ
mid-long breathy-voiced rounded open-mid back vowel	ɔ̤ˑ	1D8124F41F54AD1D98316A8F3D5EAADC	ɔ̤ˑ
mid-long breathy-voiced rounded close back vowel	ṳˑ	DACEB5021CB7A013E75D136205842228	ṳˑ
mid-long breathy-voiced unrounded close-mid front vowel	e̤ˑ	4CAB1B4C284B693ED283B81B90349235	e̤ˑ
mid-long breathy-voiced unrounded open front vowel	a̤ˑ	9E5C510AB3AF4120EC11F29E4B8F4C6C	a̤ˑ
mid-long breathy-voiced unrounded open-mid front vowel	ɛ̤ˑ	948AFE4543325DAD1E104C89BA3809A8	ɛ̤ˑ
labialized voiced dental imstop consonant	ɗʷ	A0DE9887D6D8043B049911686E1359E4	ɗʷ
labialized voiced bilabial imstop consonant	ɓʷ	7EEB6A1866901C5DE28E06E88551C07D	ɓʷ
breathy-voiced glottal fricative consonant	ɦ̤	59B3711219ECAEB715E2BD1DDC980356	ɦ̤
breathy-voiced alveolar sibilant-fricative consonant	z̤	C221C85655FB3DCC346A7D65B67BFB54	z̤
breathy-voiced unrounded near-close near-front vowel	ɪ̤	C85398B46F7993AABA76CDBCC70618ED	ɪ̤
labio-palatalized voiceless velar stop consonant	kᶣ	C8E2CFFBEAAE3F9FEDC3FA884ED72AD1	kᶣ
pharyngealized rounded close-mid back vowel	oˤ	2A3943BC78B4A44A686ABA504C5675D7	oˤ
voiced bilabial affricate consonant	bβ	259A4E4D17B10B4E5332CE7F4C962D7C	bβ
glottalized voiced alveolar lateral-approximant consonant	lˀ	CD3A14CC41D26F33A8D7DE865AD85A4A	lˀ
breathy-voiced unrounded mid central vowel	ə̤	511AABA8728F07B593CC6BC75E15431D	ə̤
pre-aspirated voiced labialized-velar approximant consonant	ʰw	9595D7B29E424C2BBA45D2899514DDA0	ʰw
pre-aspirated voiced alveolar nasal consonant	ʰn	98C0AFB398DF8A9B9AC258BA6F655EC3	ʰn
pre-aspirated voiced alveolar stop consonant	ʰd	A948159BC8646E1702C5E9BD10F969F7	ʰd
long voiced retroflex lateral-approximant consonant	ɭː	7DCF86CCBEEB367764BC474D32A221F0	ɭː
pre-glottalized voiced retroflex stop consonant	ˀɖ	5BD3FDCBC25542355A7CECD162906C70	ˀɖ
non-syllabic unrounded near-close near-front vowel	ɪ̯	7F69D8B8CEDF1371A00B4D4A961618C1	ɪ̯
non-syllabic rounded near-close near-back vowel	ʊ̯	8B985EA8BCD0A5A43BBD74198A8DC9AD	ʊ̯
rhotacized nasalized unrounded mid central vowel	ə̃˞	C83457AB5CFB9330BBD0E72996121232	ə̃˞
rhotacized rounded close back vowel	u˞	E7DE9F79D4253D94BDB1CC3CA23CEC0C	u˞
rhotacized nasalized unrounded open back vowel	ɑ̃˞	8BAA98167F76FCB6037754F4FCAC7B99	ɑ̃˞
rhotacized unrounded close-mid back vowel	ɤ˞	A06D930414D2CA8DA97E0BFE228523B0	ɤ˞
from rounded close-mid back to nasalized rounded close back diphthong	oũ	5B623137907B08DB9EEF4D1DC075D000	oũ
from unrounded close-mid front to nasalized unrounded close front diphthong	eĩ	464A3F1E5E973D42FD2F0CBE179A6CD1	eĩ
glottalized voiced velar nasal consonant	ŋˀ	B04336AA155C069DB345D3D413CF209C	ŋˀ
ultra-short nasalized unrounded open front vowel	ã̆	94BF94DB6A49325AE4AE6A592335B724	ã̆
contour mid-low mid low tone	²³¹	2425398C0D125C2FB745E3AA025E8A22	˨˧˩
from unrounded close front to nasalized unrounded close-mid front diphthong	iẽ	E0229529ADE2EFBC6AB1E3B65854E5B1	iẽ
labialized devoiced voiced bilabial nasal consonant	m̥ʷ	5C9827BCB577245C66FE669DA3B713B8	m̥ʷ
long voiced uvular nasal consonant	ɴː	B74865AF6B7E09A0D2EC12CF76DD87B4	ɴː
labialized voiceless velar affricate consonant	kxʷ	2873695B643864CD4D2ABDB8A28C4926	kxʷ
ultra-short unrounded close back vowel	ɯ̆	F9D4BBF8BC3B47F7A41E8E9B010F9D1D	ɯ̆
from long rounded close-mid back to rounded close back diphthong	oːu	D62D9C3288E824A325CA541EFE6E22B9	oːu
ultra-short rounded close front vowel	y̆	23AC02D5D5803B541A0E772E014A587F	y̆
pre-aspirated voiceless uvular stop consonant	ʰq	BE3FBDCDEA9292CD04631CCB4D9076C2	ʰq
long voiced alveolar lateral-flap consonant	ɺː	340EC893F996D5F1F9A0D3426384DE7B	ɺː
falling mid-high low tone	⁴¹	C1BD62FB2F63D0DF3BAF8589375F2728	˦˩
from unrounded open-mid central to non-syllabic unrounded near-close near-front diphthong	ɜɪ̯	46F1B9EA5E3CADA533E07DD4C5CCE816	ɜɪ̯
long rounded near-close central vowel	ʊ̈ː	554E02375C0749C619F42FF2DF941B5A	ʊ̈ː
long voiced uvular stop consonant	ɢː	5539D30B2EFDF0C85D7E9A5319331C78	ɢː
pharyngealized voiced dental fricative consonant	ðˤ	47291C67010B4DBEAA93DB31BA0ABD0B	ðˤ
pharyngealized voiced bilabial nasal consonant	mˤ	3DE51AF393DC28B0122DC00CDC490D4E	mˤ
long voiced dental sibilant-fricative consonant	z̪ː	F1940B5718C13AFEEE2D803025B8D8B6	z̪ː
pharyngealized voiced bilabial stop consonant	bˤ	9520632C5C6A9154D2A5142D6BA024CE	bˤ
syllabic voiced alveolar sibilant-fricative consonant	z̩	CFF7C99CB1993746B3217B300D7F63C9	z̩
syllabic voiced labio-dental fricative consonant	v̩	21582B442B797016853E1FFF755B0AEB	v̩
pre-glottalized voiced dental stop consonant	ˀd̪	869A5450EB2F07594AA18C3F212FD633	ˀd̪
nasalized voiceless bilabial fricative consonant	ɸ̃	3E9F5F054A2164126471CCF118EA295A	ɸ̃
syllabic voiced alveolar approximant consonant	ɹ̩	8857C8BB0B65E8EF236DF76520884B67	ɹ̩
long voiced labio-dental approximant consonant	ʋː	A0190C0AE21A9600DA3BF6ADDB8B9C01	ʋː
from rounded open-mid back to non-syllabic rounded close-mid back diphthong	ɔo̯	25B6EE0185AD4F2C1DBBDE16BE4A3791	ɔo̯
long breathy-voiced dental stop consonant	d̪̤ː	17BA6391553FDCC002B1F0F0F9D5653F	d̪̤ː
from unrounded nearly-open front to non-syllabic unrounded close-mid front diphthong	æe̯	4F46B02D231EBA6179A87959D8D0E642	æe̯
long breathy-voiced retroflex stop consonant	ɖ̤ː	E2C0873EDA42AABD4EAA9C6367549996	ɖ̤ː
from unrounded close front to long rounded close-mid back diphthong	ioː	42E668DD06F7A3F8C331B4AA6CA1CACE	ioː
from unrounded close front to unrounded nearly-open front diphthong	iæ	FA9C88E2CD5201C7E1777EAD6641E80B	iæ
voiceless labio-dental ejective affricate consonant	pfʼ	93FF8C16A76C25D10A203E160AD9CF0C	pfʼ
with-nasal-release voiced alveolar stop consonant	dⁿ	D708CE8E888D79930D5BA282ED3B0BE9	dⁿ
with-nasal-release voiced postalveolar stop consonant	d̠ⁿ	5CCDD89A6E3DE30CB63DAC2353A76D21	d̠ⁿ
with-nasal-release voiced bilabial stop consonant	bⁿ	687AD0D66BC3F6C6D0BF9BA4DC502546	bⁿ
with-nasal-release voiced dental stop consonant	d̪ⁿ	3424E0DA58167EB5D06D86CEF2C053CA	d̪ⁿ
with-nasal-release voiced retroflex stop consonant	ɖⁿ	206A261653B3F0A282387381C0F1745A	ɖⁿ
pharyngealized unrounded nearly-open central vowel	ɐˤ	004AECFBBF0E257F47B3E99E7FAE5B3E	ɐˤ
from unrounded open-mid central to unrounded close front diphthong	ɜi	D6583CDB585C6532D187D8E1F2209583	ɜi
labialized long voiceless dental sibilant-fricative consonant	s̪ʷː	E4D13D190E62FE97C272BBCAEF4162A5	s̪ʷː
labialized voiced dental stop consonant	d̪ʷ	5AD956CFF9D6950DBCC67AD6C2204687	d̪ʷ
pharyngealized long voiceless uvular fricative consonant	χˤː	BCDDD07C9619710F2B6F51F1984AFF26	χˤː
pharyngealized voiceless uvular affricate consonant	qχˤ	BE9D717B4372127F36B3F438D9B36C58	qχˤ
labialized voiceless dental lateral-fricative consonant	ɬ̪ʷ	88E14B83A0518AC12BDBDA6ABDD6514A	ɬ̪ʷ
labialized voiced dental sibilant-fricative consonant	z̪ʷ	9CDEF4B636D1A52E38A9449E6346FFE3	z̪ʷ
